rate,distortion,round,beta,alpha
3.321928094887362,0.0,129,1000.0,0.0
3.321928094887362,0.0,130,1000.0,0.0
3.321928094887362,0.0,131,1000.0,0.0
3.321928094887362,0.0,132,1000.0,0.0
3.321928094887362,0.0,133,1000.0,0.0
3.321928094887362,0.0,134,1000.0,0.0
3.321928094887362,0.0,135,1000.0,0.0
3.321928094887362,0.0,136,1000.0,0.0
3.321928094887362,0.0,137,1000.0,0.0
3.321928094887362,0.0,138,1000.0,0.0
3.321928094887362,0.0,139,1000.0,0.0
3.321928094887362,0.0,140,1000.0,0.0
3.321928094887362,0.0,141,1000.0,0.0
3.321928094887362,0.0,142,1000.0,0.0
3.321928094887362,0.0,143,1000.0,0.0
3.321928094887362,0.0,144,1000.0,0.0
3.321928094887362,0.0,145,1000.0,0.0
3.321928094887362,0.0,146,1000.0,0.0
3.321928094887362,0.0,147,1000.0,0.0
3.321928094887362,0.0,148,1000.0,0.0
3.321928094887362,0.0,149,1000.0,0.0
3.321928094887362,0.0,150,1000.0,0.0
3.321928094887362,0.0,151,1000.0,0.0
3.321928094887362,0.0,152,1000.0,0.0
3.321928094887362,0.0,153,1000.0,0.0
3.321928094887362,0.0,154,1000.0,0.0
3.321928094887362,0.0,155,1000.0,0.0
3.321928094887362,0.0,156,1000.0,0.0
3.321928094887362,0.0,157,1000.0,0.0
3.321928094887362,0.0,158,1000.0,0.0
3.321928094887362,0.0,159,1000.0,0.0
3.321928094887362,0.0,160,1000.0,0.0
3.321928094887362,0.0,161,1000.0,0.0
3.321928094887362,0.0,162,1000.0,0.0
3.321928094887362,0.0,163,1000.0,0.0
3.321928094887362,0.0,164,1000.0,0.0
3.321928094887362,0.0,165,1000.0,0.0
3.321928094887362,0.0,166,1000.0,0.0
3.321928094887362,0.0,167,1000.0,0.0
3.321928094887362,0.0,168,1000.0,0.0
3.321928094887362,0.0,169,1000.0,0.0
3.321928094887362,0.0,170,1000.0,0.0
3.321928094887362,0.0,171,1000.0,0.0
3.321928094887362,0.0,172,1000.0,0.0
3.321928094887362,0.0,173,1000.0,0.0
3.321928094887362,0.0,174,1000.0,0.0
3.321928094887362,0.0,175,1000.0,0.0
3.321928094887362,0.0,176,1000.0,0.0
3.321928094887362,0.0,177,1000.0,0.0
3.321928094887362,0.0,178,1000.0,0.0
3.321928094887362,0.0,179,1000.0,0.0
3.321928094887362,0.0,180,1000.0,0.0
3.321928094887362,0.0,181,1000.0,0.0
3.321928094887362,0.0,182,1000.0,0.0
3.321928094887362,0.0,183,1000.0,0.0
3.321928094887362,0.0,184,1000.0,0.0
3.321928094887362,0.0,185,1000.0,0.0
3.321928094887362,0.0,186,1000.0,0.0
3.321928094887362,0.0,187,1000.0,0.0
3.321928094887362,0.0,188,1000.0,0.0
3.321928094887362,0.0,189,1000.0,0.0
3.321928094887362,0.0,190,1000.0,0.0
3.321928094887362,0.0,191,1000.0,0.0
3.321928094887362,0.0,192,1000.0,0.0
3.321928094887362,0.0,193,1000.0,0.0
3.321928094887362,0.0,194,1000.0,0.0
3.321928094887362,0.0,195,1000.0,0.0
3.321928094887362,0.0,196,1000.0,0.0
3.321928094887362,0.0,197,1000.0,0.0
3.321928094887362,0.0,198,1000.0,0.0
3.321928094887362,0.0,199,1000.0,0.0
1.9120276227037607,0.4554365904963009,0,1.0,1.0
1.9081449634686507,0.45722684130015234,1,1.0,1.0
1.9048805637327897,0.45884278683335156,2,1.0,1.0
1.902019944237117,0.4603274506302073,3,1.0,1.0
1.8994613744470064,0.4617033741904159,4,1.0,1.0
1.897146250556708,0.4629839453378407,5,1.0,1.0
1.8950365849670998,0.46417774827390645,6,1.0,1.0
1.8931052457041817,0.46529111419625085,7,1.0,1.0
1.8913311803509574,0.4663295247496009,8,1.0,1.0
1.8896970214886126,0.46729822605632926,9,1.0,1.0
1.8881878843649016,0.46820240145794517,10,1.0,1.0
1.8867907527337504,0.46904714576978396,11,1.0,1.0
1.885494145036895,0.46983737676095727,12,1.0,1.0
1.8842879087367557,0.47057774751384823,13,1.0,1.0
1.883163070941042,0.4712725832192455,14,1.0,1.0
1.8821117135500876,0.4719258464928954,15,1.0,1.0
1.8811268602944233,0.47254112725097697,16,1.0,1.0
1.8802023715939908,0.47312165082442525,17,1.0,1.0
1.8793328466011143,0.4736702981660481,18,1.0,1.0
1.878513532858606,0.4741896331062727,19,1.0,1.0
1.8777402440813953,0.4746819328933887,20,1.0,1.0
1.877009286302708,0.4751492194019808,21,1.0,1.0
1.876317392300682,0.47559328931122385,22,1.0,1.0
1.8756616639492467,0.47601574224002274,23,1.0,1.0
1.8750395219484322,0.47641800631213743,24,1.0,1.0
1.8744486622801517,0.47680136095395187,25,1.0,1.0
1.8738870186896293,0.47716695694023126,26,1.0,1.0
1.87335273049315,0.4775158338321218,27,1.0,1.0
1.8728441150433666,0.4778489350224681,28,1.0,1.0
1.8723596442324713,0.47816712063539807,29,1.0,1.0
1.8718979244718703,0.47847117853385823,30,1.0,1.0
1.8714576796484428,0.4787618336800709,31,1.0,1.0
1.8710377366181303,0.4790397560763917,32,1.0,1.0
1.8706370128548313,0.47930556749219094,33,1.0,1.0
1.870254505925062,0.4795598471590648,34,1.0,1.0
1.8698892845060024,0.479803136593657,35,1.0,1.0
1.869540480706278,0.4800359436857095,36,1.0,1.0
1.869207283485169,0.4802587461691904,37,1.0,1.0
1.8688889329975433,0.4804719945767,38,1.0,1.0
1.868584715718753,0.4806761147618721,39,1.0,1.0
1.8682939602269668,0.4808715100610429,40,1.0,1.0
1.8680160335398934,0.48105856315392526,41,1.0,1.0
1.8677503379195706,0.48123763767319083,42,1.0,1.0
1.8674963080728189,0.48140907960452983,43,1.0,1.0
1.8672534086867287,0.48157321851174045,44,1.0,1.0
1.8670211322485049,0.48173036861551355,45,1.0,1.0
1.866798997107166,0.48188082974965085,46,1.0,1.0
1.8665865457415984,0.48202488821435674,47,1.0,1.0
1.866383343205194,0.48216281754283125,48,1.0,1.0
1.8661889757221486,0.482294879194568,49,1.0,1.0
1.8660030494145259,0.4824213231864167,50,1.0,1.0
1.8658251891425284,0.4825423886705429,51,1.0,1.0
1.865655037443231,0.48265830446682007,52,1.0,1.0
1.8654922535553249,0.48276928955588,53,1.0,1.0
1.865336512519419,0.48287555353796724,54,1.0,1.0
1.8651875043450064,0.48297729706185843,55,1.0,1.0
1.8650449332365557,0.4830747122273799,56,1.0,1.0
1.8649085168723607,0.48316798296446156,57,1.0,1.0
1.8647779857306572,0.4832572853911784,58,1.0,1.0
1.8646530824583163,0.48334278815282977,59,1.0,1.0
1.8645335612781198,0.48342465274378216,60,1.0,1.0
1.8644191874310962,0.48350303381353443,61,1.0,1.0
1.8643097366509354,0.4835780794582442,62,1.0,1.0
1.864204994667797,0.4836499314987792,63,1.0,1.0
1.8641047567392706,0.4837187257462091,64,1.0,1.0
1.8640088272063853,0.48378459225553455,65,1.0,1.0
1.8639170190729022,0.48384765556835313,66,1.0,1.0
1.8638291536062725,0.4839080349450807,67,1.0,1.0
1.8637450599588474,0.4839658445872816,68,1.0,1.0
1.8636645748079834,0.48402119385060394,69,1.0,1.0
1.8635875420139518,0.48407418744877573,70,1.0,1.0
1.863513812294535,0.484124925649073,71,1.0,1.0
1.8634432429153422,0.48417350445964535,72,1.0,1.0
1.8633756973949867,0.4842200158090546,73,1.0,1.0
1.8633110452242567,0.4842645477183589,74,1.0,1.0
1.8632491615985574,0.4843071844660561,75,1.0,1.0
1.863189927162911,0.4843480067461816,76,1.0,1.0
1.8631332277688406,0.48438709181984313,77,1.0,1.0
1.863078954242562,0.4844245136604574,78,1.0,1.0
1.8630270021638724,0.48446034309294467,79,1.0,1.0
1.8629772716552333,0.4844946479271267,80,1.0,1.0
1.8629296671805244,0.4845274930855584,81,1.0,1.0
1.8628840973529943,0.4845589407260197,82,1.0,1.0
1.862840474751975,0.48458905035888317,83,1.0,1.0
1.8627987157479184,0.484617878959562,84,1.0,1.0
1.8627587403353711,0.48464548107623984,85,1.0,1.0
1.8627204719735149,0.4846719089330725,86,1.0,1.0
1.8626838374338703,0.484697212529045,87,1.0,1.0
1.862648766654904,0.4847214397326633,88,1.0,1.0
1.862615192603137,0.4847446363726484,89,1.0,1.0
1.8625830511405006,0.4847668463247995,90,1.0,1.0
1.862552280897635,0.4847881115951812,91,1.0,1.0
1.8625228231528332,0.4848084723997885,92,1.0,1.0
1.8624946217164142,0.4848279672408356,93,1.0,1.0
1.8624676228202297,0.4848466329798054,94,1.0,1.0
1.862441775012102,0.48486450490739974,95,1.0,1.0
1.8624170290549413,0.4848816168105152,96,1.0,1.0
1.8623933378303477,0.4848980010363707,97,1.0,1.0
1.8623706562464806,0.484913688553907,98,1.0,1.0
1.8623489411500014,0.4849287090125711,99,1.0,1.0
1.86232815124192,0.4849430907985976,100,1.0,1.0
1.8623082469971486,0.4849568610888893,101,1.0,1.0
1.862289190587589,0.48497004590260373,102,1.0,1.0
1.862270945808639,0.4849826701505364,103,1.0,1.0
1.8622534780089044,0.48499475768239925,104,1.0,1.0
1.862236754022998,0.4850063313320808,105,1.0,1.0
1.8622207421073105,0.48501741296097484,106,1.0,1.0
1.8622054118785751,0.4850280234994585,107,1.0,1.0
1.862190734255135,0.48503818298660095,108,1.0,1.0
1.8621766814007703,0.48504791060817504,109,1.0,1.0
1.8621632266709938,0.48505722473304613,110,1.0,1.0
1.8621503445616785,0.48506614294800715,111,1.0,1.0
1.8621380106599306,0.48507468209112514,112,1.0,1.0
1.8621262015971043,0.48508285828366465,113,1.0,1.0
1.8621148950038666,0.4850906869606464,114,1.0,1.0
1.862104069467203,0.4850981829001016,115,1.0,1.0
1.8620937044893164,0.48510536025107703,116,1.0,1.0
1.8620837804482813,0.4851122325604432,117,1.0,1.0
1.8620742785604243,0.4851188127985586,118,1.0,1.0
1.8620651808443451,0.4851251133838377,119,1.0,1.0
1.8620564700864595,0.4851311462062696,120,1.0,1.0
1.8620481298080849,0.4851369226499337,121,1.0,1.0
1.8620401442339016,0.4851424536145525,122,1.0,1.0
1.8620324982618186,0.48514774953612594,123,1.0,1.0
1.8620251774341057,0.4851528204066836,124,1.0,1.0
1.8620181679098016,0.48515767579319585,125,1.0,1.0
1.8620114564382995,0.48516232485567545,126,1.0,1.0
1.8620050303340614,0.4851667763645093,127,1.0,1.0
1.8619988774524527,0.4851710387170487,128,1.0,1.0
1.8619929861665874,0.4851751199534935,129,1.0,1.0
1.8619873453451747,0.4851790277720974,130,1.0,1.0
1.8619819443313563,0.48518276954372613,131,1.0,1.0
1.8619767729223913,0.48518635232579327,132,1.0,1.0
1.8619718213502603,0.4851897828756028,133,1.0,1.0
1.8619670802630992,0.48519306766312337,134,1.0,1.0
1.8619625407074079,0.4851962128832159,135,1.0,1.0
1.861958194111045,0.4851992244673428,136,1.0,1.0
1.861954032266942,0.4852021080947756,137,1.0,1.0
1.861950047317519,0.48520486920332634,138,1.0,1.0
1.8619462317397595,0.4852075129996217,139,1.0,1.0
1.8619425783309493,0.4852100444689387,140,1.0,1.0
1.8619390801949987,0.4852124683846215,141,1.0,1.0
1.8619357307293658,0.4852147893170981,142,1.0,1.0
1.8619325236125368,0.4852170116425111,143,1.0,1.0
1.861929452792042,0.4852191395509827,144,1.0,1.0
1.8619265124729836,0.4852211770545269,145,1.0,1.0
1.8619236971070574,0.4852231279946243,146,1.0,1.0
1.86192100138204,0.48522499604947544,147,1.0,1.0
1.8619184202117287,0.48522678474094466,148,1.0,1.0
1.8619159487263115,0.48522849744120816,149,1.0,1.0
1.8619135822631447,0.4852301373791201,150,1.0,1.0
1.8619113163579284,0.4852317076463062,151,1.0,1.0
1.8619091467362594,0.4852332112029996,152,1.0,1.0
1.8619070693055404,0.48523465088362666,153,1.0,1.0
1.8619050801472419,0.4852360294021566,154,1.0,1.0
1.8619031755094806,0.48523734935722307,155,1.0,1.0
1.861901351799939,0.48523861323702683,156,1.0,1.0
1.8618996055790582,0.4852398234240308,157,1.0,1.0
1.8618979335535402,0.48524098219945583,158,1.0,1.0
1.8618963325701259,0.48524209174758354,159,1.0,1.0
1.8618947996096304,0.48524315415987784,160,1.0,1.0
1.8618933317812347,0.4852441714389299,161,1.0,1.0
1.8618919263170328,0.4852451455022364,162,1.0,1.0
1.8618905805667856,0.485246078185816,163,1.0,1.0
1.8618892919929344,0.4852469712476727,164,1.0,1.0
1.8618880581657882,0.4852478263711116,165,1.0,1.0
1.8618868767589447,0.48524864516791394,166,1.0,1.0
1.861885745544896,0.4852494291813771,167,1.0,1.0
1.8618846623908158,0.4852501798892246,168,1.0,1.0
1.8618836252545439,0.48525089870639376,169,1.0,1.0
1.861882632180711,0.48525158698770315,170,1.0,1.0
1.8618816812970733,0.48525224603040834,171,1.0,1.0
1.8618807708109495,0.4852528770766475,172,1.0,1.0
1.8618798990058583,0.485253481315784,173,1.0,1.0
1.8618790642382663,0.485254059886649,174,1.0,1.0
1.8618782649344938,0.48525461387968893,175,1.0,1.0
1.8618774995877354,0.48525514433902145,176,1.0,1.0
1.8618767667552323,0.4852556522644039,177,1.0,1.0
1.861876065055526,0.48525613861311895,178,1.0,1.0
1.8618753931658727,0.48525660430177847,179,1.0,1.0
1.8618747498197417,0.4852570502080527,180,1.0,1.0
1.8618741338044176,0.4852574771723241,181,1.0,1.0
1.861873543958719,0.48525788599927233,182,1.0,1.0
1.861872979170812,0.4852582774593909,183,1.0,1.0
1.8618724383761052,0.48525865229043974,184,1.0,1.0
1.8618719205552416,0.4852590111988362,185,1.0,1.0
1.8618714247321826,0.4852593548609869,186,1.0,1.0
1.861870949972361,0.48525968392456204,187,1.0,1.0
1.8618704953809182,0.4852599990097174,188,1.0,1.0
1.861870060101019,0.48526030071026255,189,1.0,1.0
1.8618696433122413,0.4852605895947807,190,1.0,1.0
1.8618692442290081,0.4852608662077001,191,1.0,1.0
1.861868862099132,0.48526113107032093,192,1.0,1.0
1.8618684962023826,0.48526138468179686,193,1.0,1.0
1.8618681458491286,0.485261627520077,194,1.0,1.0
1.8618678103790378,0.4852618600428063,195,1.0,1.0
1.861867489159839,0.48526208268818816,196,1.0,1.0
1.8618671815861152,0.48526229587581055,197,1.0,1.0
1.8618668870781852,0.4852625000074367,198,1.0,1.0
1.8618666050809791,0.4852626954677627,199,1.0,1.0
1.056685225222469,1.7140412216885552,0,0.25,2.0
1.0449130501633093,1.7255304536723877,1,0.25,2.0
1.0360026829607412,1.7335549964825065,2,0.25,2.0
1.028803721107705,1.7392814468082496,3,0.25,2.0
1.0226988207863457,1.7437792226574365,4,0.25,2.0
1.017366886686161,1.7476715908267098,5,0.25,2.0
1.0126394565862418,1.751259671596565,6,0.25,2.0
1.0084231410840516,1.7546636340834212,7,0.25,2.0
1.004659859918017,1.7579149501214595,8,0.25,2.0
1.0013072483401286,1.7610079493994821,9,0.25,2.0
0.9983294824784563,1.763926108130417,10,0.25,2.0
0.995693349931865,1.7666541772703561,11,0.25,2.0
0.9933668682727914,1.769182835600991,12,0.25,2.0
0.9913190626128294,1.7715096264551309,13,0.25,2.0
0.9895202003363162,1.773638212941177,14,0.25,2.0
0.9879421411392384,1.7755770160088897,15,0.25,2.0
0.9865586482937925,1.7773377654068547,16,0.25,2.0
0.9853456034960493,1.7789342045848295,17,0.25,2.0
0.9842811153754409,1.7803810380002685,18,0.25,2.0
0.9833455334965686,1.7816931320832503,19,0.25,2.0
0.9825213877676342,1.782884945210425,20,0.25,2.0
0.98179327430916,1.783970148351846,21,0.25,2.0
0.9811477067167305,1.7849613958841102,22,0.25,2.0
0.980572948272127,1.785870209432306,23,0.25,2.0
0.9800588370691221,1.7867069432198877,24,0.25,2.0
0.9795966127369855,1.7874808055129052,25,0.25,2.0
0.9791787506786616,1.7881999164633562,26,0.25,2.0
0.9787988075394516,1.7888713876024034,27,0.25,2.0
0.9784512799494962,1.7895014122977826,28,0.25,2.0
0.9781314773662881,1.7900953597035392,29,0.25,2.0
0.9778354089967154,1.7906578671937388,30,0.25,2.0
0.9775596842210836,1.7911929281078578,31,0.25,2.0
0.977301425601917,1.7917039729671143,32,0.25,2.0
0.9770581933791043,1.7921939432591962,33,0.25,2.0
0.9768279202827381,1.7926653575282616,34,0.25,2.0
0.976608855499296,1.7931203699251368,35,0.25,2.0
0.9763995166788142,1.7935608216302275,36,0.25,2.0
0.976198648950608,1.7939882857060307,37,0.25,2.0
0.9760051900090021,1.7944041060025122,38,0.25,2.0
0.9758182404294597,1.7948094307532259,39,0.25,2.0
0.9756370384727786,1.795205241481662,40,0.25,2.0
0.9754609387273945,1.7955923777992135,41,0.25,2.0
0.9752893940248768,1.7959715586275844,42,0.25,2.0
0.97512194014059,1.7963434003255432,43,0.25,2.0
0.9749581828598517,1.7967084321467008,44,0.25,2.0
0.9747977870502762,1.797067109403903,45,0.25,2.0
0.9746404674333959,1.7974198246683086,46,0.25,2.0
0.974485980794281,1.7977669172879986,47,0.25,2.0
0.9743341194070654,1.798108681472219,48,0.25,2.0
0.9741847054879536,1.7984453731530832,49,0.25,2.0
0.9740375865160233,1.798777215806514,50,0.25,2.0
0.9738926312866925,1.7991044053879992,51,0.25,2.0
0.9737497265835575,1.799427114516089,52,0.25,2.0
0.9736087743719954,1.7997454960169876,53,0.25,2.0
0.9734696894329673,1.8000596859268232,54,0.25,2.0
0.9733323973681127,1.8003698060337505,55,0.25,2.0
0.9731968329180258,1.8006759660297644,56,0.25,2.0
0.9730629385446292,1.8009782653315798,57,0.25,2.0
0.9729306632362809,1.801276794620989,58,0.25,2.0
0.972799961500697,1.8015716371474841,59,0.25,2.0
0.972670792516233,1.8018628698294485,60,0.25,2.0
0.972543119416728,1.8021505641847186,61,0.25,2.0
0.972416908688932,1.8024347871166302,62,0.25,2.0
0.9722921296648783,1.8027156015776982,63,0.25,2.0
0.9721687540943051,1.8029930671297036,64,0.25,2.0
0.9720467557845662,1.8032672404160996,65,0.25,2.0
0.9719261102974333,1.8035381755602298,66,0.25,2.0
0.9718067946938769,1.8038059245007814,67,0.25,2.0
0.9716887873192563,1.8040705372741712,68,0.25,2.0
0.9715720676226205,1.804332062252058,69,0.25,2.0
0.9714566160046934,1.804590546340947,70,0.25,2.0
0.9713424136900928,1.8048460351497697,71,0.25,2.0
0.9712294426199213,1.8050985731304303,72,0.25,2.0
0.9711176853615315,1.8053482036955457,73,0.25,2.0
0.9710071250327532,1.8055949693169595,74,0.25,2.0
0.9708977452383065,1.805838911608055,75,0.25,2.0
0.9707895300164529,1.8060800713924432,76,0.25,2.0
0.9706824637942431,1.806318488761182,77,0.25,2.0
0.9705765313500576,1.8065542031203805,78,0.25,2.0
0.9704717177821847,1.806787253230735,79,0.25,2.0
0.9703680084825441,1.8070176772403101,80,0.25,2.0
0.9702653891146822,1.8072455127116802,81,0.25,2.0
0.9701638455953816,1.807470796644374,82,0.25,2.0
0.9700633640792145,1.8076935654934068,83,0.25,2.0
0.9699639309457462,1.8079138551845788,84,0.25,2.0
0.9698655327886838,1.8081317011271019,85,0.25,2.0
0.9697681564069001,1.8083471382240308,86,0.25,2.0
0.9696717887968278,1.8085602008808976,87,0.25,2.0
0.969576417146123,1.808770923012896,88,0.25,2.0
0.9694820288282981,1.808979338050887,89,0.25,2.0
0.9693886113981929,1.809185478946471,90,0.25,2.0
0.969296152588119,1.8093893781763286,91,0.25,2.0
0.9692046403045502,1.8095910677459845,92,0.25,2.0
0.9691140626252963,1.8097905791931472,93,0.25,2.0
0.9690244077969936,1.8099879435907311,94,0.25,2.0
0.9689356642329381,1.8101831915496573,95,0.25,2.0
0.9688478205111126,1.8103763532215145,96,0.25,2.0
0.9687608653724178,1.8105674583011417,97,0.25,2.0
0.9686747877190314,1.8107565360291904,98,0.25,2.0
0.9685895766128816,1.8109436151946972,99,0.25,2.0
0.9685052212741949,1.8111287241377139,100,0.25,2.0
0.9684217110800901,1.8113118907520156,101,0.25,2.0
0.968339035563222,1.811493142487905,102,0.25,2.0
0.9682571844104357,1.8116725063551327,103,0.25,2.0
0.9681761474614223,1.8118500089259444,104,0.25,2.0
0.9680959147073649,1.8120256763382614,105,0.25,2.0
0.9680164762896206,1.8121995342989972,106,0.25,2.0
0.9679378224983299,1.8123716080875227,107,0.25,2.0
0.9678599437710167,1.8125419225592614,108,0.25,2.0
0.9677828306911884,1.8127105021494352,109,0.25,2.0
0.9677064739868895,1.812877370876943,110,0.25,2.0
0.9676308645292249,1.8130425523483757,111,0.25,2.0
0.9675559933308611,1.8132060697621546,112,0.25,2.0
0.9674818515445125,1.8133679459128031,113,0.25,2.0
0.9674084304613562,1.8135282031953277,114,0.25,2.0
0.9673357215094738,1.813686863609716,115,0.25,2.0
0.9672637162522193,1.8138439487655382,116,0.25,2.0
0.9671924063865891,1.8139994798866468,117,0.25,2.0
0.9671217837415682,1.8141534778159678,118,0.25,2.0
0.9670518402764241,1.8143059630203782,119,0.25,2.0
0.9669825680790227,1.814456955595656,120,0.25,2.0
0.9669139593640965,1.8146064752715063,121,0.25,2.0
0.9668460064715028,1.8147545414166486,122,0.25,2.0
0.9667787018644685,1.8149011730439575,123,0.25,2.0
0.9667120381278211,1.8150463888156594,124,0.25,2.0
0.9666460079662205,1.8151902070485686,125,0.25,2.0
0.9665806042023295,1.815332645719359,126,0.25,2.0
0.9665158197750765,1.8154737224698738,127,0.25,2.0
0.9664516477378093,1.8156134546124494,128,0.25,2.0
0.9663880812565049,1.8157518591352686,129,0.25,2.0
0.9663251136079554,1.8158889527077207,130,0.25,2.0
0.9662627381779689,1.8160247516857708,131,0.25,2.0
0.9662009484595462,1.8161592721173347,132,0.25,2.0
0.9661397380510879,1.8162925297476489,133,0.25,2.0
0.9660791006545901,1.816424540024633,134,0.25,2.0
0.9660190300738494,1.816555318104244,135,0.25,2.0
0.9659595202126772,1.8166848788558116,136,0.25,2.0
0.9659005650731123,1.8168132368673542,137,0.25,2.0
